farmer_id,gender,age,state,education_level,years_farming_experience,owns_smartphone,has_bank_account,has_formal_id,belongs_to_cooperative,distance_to_market_km,distance_to_bank_km,has_off_farm_income,has_prior_loan,utility_bill_payment_score,mobile_money_activity_score,land_ownership_status,irrigation_access,has_weather_insurance,has_storage_facility,uses_improved_seeds,uses_fertilizer,digital_footprint_score,loan_repayment_history,region,primary_crop,farm_size_hectares,yield_tons_per_hectare,total_production_tons,crop_price_per_ton,annual_farm_revenue,annual_off_farm_income,total_annual_income,annual_farm_expenses,farm_profit,total_profit,loan_amount,loan_repayment_rate,loan_purpose,credit_score,creditworthiness,max_recommended_loan,suitable_loan_products,default_probability,profile_summary
NGF000690,Male,19,Nasarawa,Primary,2,False,True,False,True,19.754318107351498,30.302283449147545,True,False,3,4,Community Land,True,False,False,True,True,8,None,North Central,Rice,3.02,3.8,11.475999999999999,300000,3442799.9999999995,152000.0,3594799.9999999995,831000.0,2611799.9999999995,2763799.9999999995,0.0,0.0,None,667,Good,3670000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0525,"Male farmer, age 19, from Nasarawa state. He has 2 years of farming experience with Primary education. Primarily grows Rice on 3.02 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦3,442,800. No prior formal loan history. Credit assessment: good creditworthiness with a score of 667."
NGF000691,Male,26,Imo,No Formal Education,8,False,True,True,False,32.39286764354749,36.75958893521271,True,False,6,5,Family Owned,False,False,True,True,True,1,None,South East,Oil Palm,2.76,5.47,15.097199999999997,450000,6793739.999999999,120000.0,6913739.999999999,758000.0,6035739.999999999,6155739.999999999,0.0,0.0,None,677,Good,7860000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0465,"Male farmer, age 26, from Imo state. He has 8 years of farming experience with No Formal Education education. Primarily grows Oil Palm on 2.76 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦6,793,740. No prior formal loan history. Credit assessment: good creditworthiness with a score of 677."
NGF000692,Male,39,Kaduna,Secondary,11,True,False,False,True,5.39764404673079,13.192024612379477,True,True,9,4,Family Owned,False,False,True,True,True,8,Good,North West,Rice,7.62,3.3,25.145999999999997,300000,7543799.999999999,334000.0,7877799.999999999,1919000.0,5624799.999999999,5958799.999999999,1262000.0,0.88,Processing,850,Excellent,11124000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.01,"Male farmer, age 39, from Kaduna state. He has 11 years of farming experience with Secondary education. Primarily grows Rice on 7.62 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦7,543,800. Has prior loan experience with good repayment history. Credit assessment: excellent creditworthiness with a score of 850."
NGF000693,Male,41,Bayelsa,No Formal Education,9,True,True,True,False,23.518798135489867,5.238272872359017,True,False,1,7,Family Owned,False,False,True,False,True,8,None,South South,Oil Palm,3.65,5.16,18.834,450000,8475300.0,80000.0,8555300.0,758000.0,7717300.0,7797300.0,0.0,0.0,None,701,Excellent,11421000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0438,"Male farmer, age 41, from Bayelsa state. He has 9 years of farming experience with No Formal Education education. Primarily grows Oil Palm on 3.65 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦8,475,300. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 701."
NGF000694,Male,34,Ondo,Primary,7,True,True,False,False,49.67836161671821,26.376553152977422,True,False,5,4,Owned,True,True,True,False,False,2,None,South West,Maize,3.44,2.08,7.1552,180000,1287936.0,190000.0,1477936.0,454000.0,833936.0,1023936.0,0.0,0.0,None,709,Excellent,1847000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0354,"Male farmer, age 34, from Ondo state. He has 7 years of farming experience with Primary education. Primarily grows Maize on 3.44 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦1,287,936. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 709."
NGF000695,Male,22,Ebonyi,Secondary,1,True,True,True,True,36.11039322324431,35.92409141422617,False,False,4,5,Family Owned,False,False,True,True,True,3,None,South East,Yam,0.9,13.09,11.781,250000,2945250.0,0.0,2945250.0,194000.0,2751250.0,2751250.0,0.0,0.0,None,687,Good,3611000.0,"Input Finance, Working Capital, Processing Equipment",0.0732,"Male farmer, age 22, from Ebonyi state. He has 1 years of farming experience with Secondary education. Primarily grows Yam on 0.9 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦2,945,250. No prior formal loan history. Credit assessment: good creditworthiness with a score of 687."
NGF000696,Male,29,Gombe,Primary,6,False,False,True,False,27.796673487578616,53.814712909583925,True,False,3,9,Owned,False,False,False,True,True,6,None,North East,Rice,2.18,3.21,6.997800000000001,300000,2099340.0,158000.0,2257340.0,592000.0,1507340.0,1665340.0,0.0,0.0,None,670,Good,2230000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.055,"Male farmer, age 29, from Gombe state. He has 6 years of farming experience with Primary education. Primarily grows Rice on 2.18 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦2,099,340. No prior formal loan history. Credit assessment: good creditworthiness with a score of 670."
NGF000697,Male,18,Osun,Secondary,8,True,True,True,False,27.118611362014754,35.572588016246975,True,False,2,8,Owned,False,False,False,True,False,8,None,South West,Maize,4.42,2.79,12.3318,180000,2219724.0,238000.0,2457724.0,593000.0,1626724.0,1864724.0,0.0,0.0,None,734,Excellent,3221000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0377,"Male farmer, age 18, from Osun state. He has 8 years of farming experience with Secondary education. Primarily grows Maize on 4.42 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦2,219,724. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 734."
NGF000698,Male,27,Lagos,Secondary,5,True,True,False,False,3.1444890306515267,54.9929842203273,True,False,3,2,Leased,False,False,False,True,True,5,None,South West,Oil Palm,2.39,6.37,15.224300000000001,450000,6850935.000000001,312000.0,7162935.000000001,612000.0,6238935.000000001,6550935.000000001,0.0,0.0,None,662,Good,8968000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0536,"Male farmer, age 27, from Lagos state. He has 5 years of farming experience with Secondary education. Primarily grows Oil Palm on 2.39 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦6,850,935. No prior formal loan history. Credit assessment: good creditworthiness with a score of 662."
NGF000699,Male,28,Ebonyi,Secondary,12,True,True,True,False,47.90840743298887,8.964861797527657,True,False,1,7,Family Owned,True,False,False,True,True,9,None,South East,Maize,2.69,4.58,12.3202,180000,2217636.0,389000.0,2606636.0,467000.0,1750636.0,2139636.0,0.0,0.0,None,764,Excellent,3463000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0195,"Male farmer, age 28, from Ebonyi state. He has 12 years of farming experience with Secondary education. Primarily grows Maize on 2.69 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦2,217,636. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 764."
NGF000700,Male,33,Benue,Tertiary,15,False,False,False,False,46.48070535396711,5.413431271032662,True,True,1,2,Owned,False,False,False,True,True,4,None,North Central,Millet,2.17,2.53,5.490099999999999,160000,878415.9999999999,576000.0,1454416.0,286000.0,592415.9999999999,1168416.0,201000.0,1.0,Seeds/Fertilizer,714,Excellent,1628000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0328,"Male farmer, age 33, from Benue state. He has 15 years of farming experience with Tertiary education. Primarily grows Millet on 2.17 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦878,416. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 714."
NGF000701,Male,31,Nasarawa,Secondary,2,True,False,True,True,34.43783082309688,11.961406525898163,False,False,8,10,Leased,False,False,True,False,True,4,None,North Central,Rice,3.14,2.67,8.3838,300000,2515140.0000000005,0.0,2515140.0000000005,719000.0,1796140.0000000005,1796140.0000000005,0.0,0.0,None,691,Good,2923000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0615,"Male farmer, age 31, from Nasarawa state. He has 2 years of farming experience with Secondary education. Primarily grows Rice on 3.14 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦2,515,140. No prior formal loan history. Credit assessment: good creditworthiness with a score of 691."
NGF000702,Male,25,Kebbi,Primary,15,True,True,False,True,5.8515708343959485,54.26883675532227,False,True,5,3,Leased,True,False,False,False,True,8,None,North West,Maize,4.14,3.63,15.028199999999998,180000,2705075.9999999995,0.0,2705075.9999999995,717000.0,1988075.9999999995,1988075.9999999995,657000.0,0.89,Land Expansion,724,Excellent,3795000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0411,"Male farmer, age 25, from Kebbi state. He has 15 years of farming experience with Primary education. Primarily grows Maize on 4.14 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦2,705,076. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 724."
NGF000703,Male,41,Lagos,Primary,5,False,False,True,False,11.183860940722472,53.3937859278704,True,False,2,1,Family Owned,True,False,False,False,True,5,Good,South West,Yam,1.03,12.17,12.5351,250000,3133775.0,163000.0,3296775.0,238000.0,2895775.0,3058775.0,0.0,0.0,None,615,Fair,2789000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.0754,"Male farmer, age 41, from Lagos state. He has 5 years of farming experience with Primary education. Primarily grows Yam on 1.03 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦3,133,775. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 615."
NGF000704,Male,34,Kaduna,Primary,8,True,True,False,True,10.011567257903677,10.754378511234261,False,False,3,2,Community Land,False,False,False,True,False,8,None,North West,Millet,1.19,2.06,2.4514,160000,392224.0,0.0,392224.0,120000.0,272224.0,272224.0,0.0,0.0,None,637,Fair,310000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.0876,"Male farmer, age 34, from Kaduna state. He has 8 years of farming experience with Primary education. Primarily grows Millet on 1.19 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦392,224. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 637."
NGF000705,Male,42,Oyo,Secondary,2,False,False,True,True,26.459345769959725,3.138217419296903,False,True,2,3,Leased,False,False,False,False,True,1,None,South West,Vegetables,3.35,17.39,58.2565,300000,17476950.0,0.0,17476950.0,997000.0,16479950.0,16479950.0,835000.0,0.76,Labor,611,Fair,16656000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.1053,"Male farmer, age 42, from Oyo state. He has 2 years of farming experience with Secondary education. Primarily grows Vegetables on 3.35 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦17,476,950. Has prior loan experience with none repayment history. Credit assessment: fair creditworthiness with a score of 611."
NGF000706,Female,35,Nasarawa,Primary,1,True,False,False,True,11.182389850597293,48.284453598639395,True,False,10,5,Family Owned,False,False,False,False,False,10,None,North Central,Yam,3.11,8.36,25.999599999999997,250000,6499899.999999999,166000.0,6665899.999999999,507000.0,5992899.999999999,6158899.999999999,0.0,0.0,None,666,Good,7176000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.054,"Female farmer, age 35, from Nasarawa state. She has 1 years of farming experience with Primary education. Primarily grows Yam on 3.11 hectares. She is a member of a farming cooperative. She has additional income sources beyond farming. Annual farm revenue: ₦6,499,900. No prior formal loan history. Credit assessment: good creditworthiness with a score of 666."
NGF000707,Male,29,Yobe,Tertiary,15,False,False,True,False,35.094227515665715,60.014443043765446,True,False,2,6,Leased,False,False,False,False,True,5,None,North East,Sorghum,4.65,3.24,15.066000000000003,170000,2561220.0000000005,524000.0,3085220.0000000005,588000.0,1973220.0000000005,2497220.0000000005,0.0,0.0,None,668,Good,2948000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0514,"Male farmer, age 29, from Yobe state. He has 15 years of farming experience with Tertiary education. Primarily grows Sorghum on 4.65 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦2,561,220. No prior formal loan history. Credit assessment: good creditworthiness with a score of 668."
NGF000708,Female,42,Kogi,Secondary,4,True,True,False,False,27.716264412500063,53.033430990202575,False,True,4,7,Family Owned,True,True,True,True,True,8,Good,North Central,Yam,2.62,11.73,30.7326,250000,7683150.0,0.0,7683150.0,763000.0,6920150.0,6920150.0,762000.0,0.71,Transport,791,Excellent,11412000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0157,"Female farmer, age 42, from Kogi state. She has 4 years of farming experience with Secondary education. Primarily grows Yam on 2.62 hectares. Annual farm revenue: ₦7,683,150. Has prior loan experience with good repayment history. Credit assessment: excellent creditworthiness with a score of 791."
NGF000709,Male,34,Ekiti,Primary,4,True,False,False,False,1.865250675090119,14.993129662440394,False,True,4,5,Family Owned,False,False,False,True,True,8,Good,South West,Maize,1.38,2.64,3.6431999999999998,180000,655776.0,0.0,655776.0,206000.0,449776.0,449776.0,312000.0,0.69,Storage,682,Good,651000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.056,"Male farmer, age 34, from Ekiti state. He has 4 years of farming experience with Primary education. Primarily grows Maize on 1.38 hectares. Annual farm revenue: ₦655,776. Has prior loan experience with good repayment history. Credit assessment: good creditworthiness with a score of 682."
NGF000710,Female,45,Lagos,Secondary,9,True,False,True,False,37.458804614746924,41.27998490854816,True,False,7,5,Community Land,False,False,False,True,True,7,None,South West,Maize,1.04,3.18,3.3072000000000004,180000,595296.0000000001,272000.0,867296.0000000001,173000.0,422296.0000000001,694296.0000000001,0.0,0.0,None,698,Good,916000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.04,"Female farmer, age 45, from Lagos state. She has 9 years of farming experience with Secondary education. Primarily grows Maize on 1.04 hectares. She has additional income sources beyond farming. Annual farm revenue: ₦595,296. No prior formal loan history. Credit assessment: good creditworthiness with a score of 698."
NGF000711,Female,43,Adamawa,Primary,3,True,False,True,False,10.252608096043478,53.258234723162346,True,False,2,8,Leased,False,False,False,True,False,3,Poor,North East,Maize,5.02,2.21,11.094199999999999,180000,1996955.9999999998,192000.0,2188956.0,673000.0,1323955.9999999998,1515956.0,0.0,0.0,None,624,Fair,1618000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.0669,"Female farmer, age 43, from Adamawa state. She has 3 years of farming experience with Primary education. Primarily grows Maize on 5.02 hectares. She has additional income sources beyond farming. Annual farm revenue: ₦1,996,956. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 624."
NGF000712,Male,31,Adamawa,Secondary,4,True,True,False,False,41.41937086435317,18.652180613745728,False,False,9,1,Family Owned,False,False,True,False,False,10,Excellent,North East,Millet,4.08,1.32,5.3856,160000,861696.0,0.0,861696.0,371000.0,490696.0,490696.0,0.0,0.0,None,651,Good,798000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.1012,"Male farmer, age 31, from Adamawa state. He has 4 years of farming experience with Secondary education. Primarily grows Millet on 4.08 hectares. Annual farm revenue: ₦861,696. No prior formal loan history. Credit assessment: good creditworthiness with a score of 651."
NGF000713,Male,33,Gombe,Secondary,3,True,True,False,True,18.39722641902597,37.41273529449226,False,False,7,9,Community Land,False,False,False,False,True,10,None,North East,Sorghum,3.36,2.49,8.3664,170000,1422288.0,0.0,1422288.0,388000.0,1034288.0,1034288.0,0.0,0.0,None,687,Good,1580000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0642,"Male farmer, age 33, from Gombe state. He has 3 years of farming experience with Secondary education. Primarily grows Sorghum on 3.36 hectares. He is a member of a farming cooperative. Annual farm revenue: ₦1,422,288. No prior formal loan history. Credit assessment: good creditworthiness with a score of 687."
NGF000714,Male,31,Cross River,No Formal Education,2,False,False,True,True,17.592364319100184,22.69776787419015,True,False,4,3,Leased,False,False,False,True,False,7,None,South South,Yam,3.55,6.27,22.258499999999998,250000,5564624.999999999,103000.0,5667624.999999999,741000.0,4823624.999999999,4926624.999999999,0.0,0.0,None,611,Fair,5003000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.0637,"Male farmer, age 31, from Cross River state. He has 2 years of farming experience with No Formal Education education. Primarily grows Yam on 3.55 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦5,564,625. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 611."
NGF000715,Male,26,Ogun,Primary,4,False,True,True,False,1.5790494531323163,16.56470379556446,False,True,7,6,Owned,False,False,False,False,True,3,None,South West,Cassava,1.18,16.34,19.2812,100000,1928119.9999999998,0.0,1928119.9999999998,117000.0,1811119.9999999998,1811119.9999999998,618000.0,0.62,Labor,655,Good,2439000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0856,"Male farmer, age 26, from Ogun state. He has 4 years of farming experience with Primary education. Primarily grows Cassava on 1.18 hectares. Annual farm revenue: ₦1,928,120. Has prior loan experience with none repayment history. Credit assessment: good creditworthiness with a score of 655."
NGF000716,Female,21,Ekiti,Tertiary,14,True,False,True,True,49.39872016322784,67.90166354718882,True,False,10,4,Leased,False,False,True,False,False,6,None,South West,Yam,4.97,12.45,61.87649999999999,250000,15469124.999999998,688000.0,16157124.999999998,856000.0,14613124.999999998,15301124.999999998,0.0,0.0,None,748,Excellent,25352000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0264,"Female farmer, age 21, from Ekiti state. She has 14 years of farming experience with Tertiary education. Primarily grows Yam on 4.97 hectares. She is a member of a farming cooperative. She has additional income sources beyond farming. Annual farm revenue: ₦15,469,125. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 748."
NGF000717,Female,42,Taraba,Secondary,8,True,True,True,False,30.988212619421326,63.96815526669791,True,False,1,2,Community Land,True,False,False,True,False,9,Good,North East,Rice,2.92,3.31,9.6652,300000,2899560.0,258000.0,3157560.0,768000.0,2131560.0,2389560.0,0.0,0.0,None,686,Good,3254000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0403,"Female farmer, age 42, from Taraba state. She has 8 years of farming experience with Secondary education. Primarily grows Rice on 2.92 hectares. She has additional income sources beyond farming. Annual farm revenue: ₦2,899,560. No prior formal loan history. Credit assessment: good creditworthiness with a score of 686."
NGF000718,Female,40,Ekiti,Tertiary,1,True,False,True,False,21.713778143113544,31.751073435652607,False,False,7,6,Family Owned,True,False,True,True,False,8,None,South West,Cassava,4.94,19.67,97.16980000000001,100000,9716980.0,0.0,9716980.0,622000.0,9094980.0,9094980.0,0.0,0.0,None,691,Good,10584000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0787,"Female farmer, age 40, from Ekiti state. She has 1 years of farming experience with Tertiary education. Primarily grows Cassava on 4.94 hectares. Annual farm revenue: ₦9,716,980. No prior formal loan history. Credit assessment: good creditworthiness with a score of 691."
NGF000719,Male,28,Oyo,No Formal Education,8,False,True,False,False,5.734448818605613,10.43768621341437,False,True,6,10,Owned,False,False,False,True,False,4,None,South West,Vegetables,4.52,14.95,67.57399999999998,300000,20272199.999999996,0.0,20272199.999999996,1125000.0,19147199.999999996,19147199.999999996,952000.0,0.87,Labor,678,Good,21781000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0675,"Male farmer, age 28, from Oyo state. He has 8 years of farming experience with No Formal Education education. Primarily grows Vegetables on 4.52 hectares. Annual farm revenue: ₦20,272,200. Has prior loan experience with none repayment history. Credit assessment: good creditworthiness with a score of 678."
NGF000720,Female,23,Katsina,Primary,8,True,True,True,True,35.25825514339982,51.22560392912476,True,False,9,8,Family Owned,False,False,False,True,False,5,None,North West,Sorghum,7.9,2.49,19.671000000000003,170000,3344070.0000000005,151000.0,3495070.0000000005,912000.0,2432070.0000000005,2583070.0000000005,0.0,0.0,None,755,Excellent,4397000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0282,"Female farmer, age 23, from Katsina state. She has 8 years of farming experience with Primary education. Primarily grows Sorghum on 7.9 hectares. She is a member of a farming cooperative. She has additional income sources beyond farming. Annual farm revenue: ₦3,344,070. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 755."
NGF000721,Female,32,Plateau,Primary,15,True,True,True,True,14.853793029605004,18.643377978847198,False,False,8,4,Owned,False,False,True,True,True,4,None,North Central,Maize,1.14,3.55,4.047,180000,728460.0,0.0,728460.0,186000.0,542460.0,542460.0,0.0,0.0,None,749,Excellent,921000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.0335,"Female farmer, age 32, from Plateau state. She has 15 years of farming experience with Primary education. Primarily grows Maize on 1.14 hectares. She is a member of a farming cooperative. Annual farm revenue: ₦728,460. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 749."
NGF000722,Male,22,Sokoto,Secondary,3,False,True,False,False,49.42576010040092,12.62772860282852,True,False,2,8,Leased,False,False,False,True,False,6,None,North West,Rice,7.01,3.21,22.5021,300000,6750630.0,248000.0,6998630.0,1460000.0,5290630.0,5538630.0,0.0,0.0,None,644,Fair,5617000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance",0.0741,"Male farmer, age 22, from Sokoto state. He has 3 years of farming experience with Secondary education. Primarily grows Rice on 7.01 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦6,750,630. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 644."
NGF000723,Male,28,Borno,Primary,14,False,True,True,True,47.57682059831683,27.325502223934738,True,False,3,7,Owned,False,False,False,True,True,8,Poor,North East,Cowpea,1.92,1.11,2.1312,350000,745920.0000000001,125000.0,870920.0000000001,312000.0,433920.0000000001,558920.0000000001,0.0,0.0,None,747,Excellent,1029000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance",0.02,"Male farmer, age 28, from Borno state. He has 14 years of farming experience with Primary education. Primarily grows Cowpea on 1.92 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦745,920. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 747."
NGF000724,Female,42,Adamawa,Primary,10,True,False,False,False,37.02953726133664,37.559636832505,False,False,3,1,Family Owned,False,False,True,True,False,6,Good,North East,Groundnut,1.3,1.34,1.7420000000000002,400000,696800.0000000001,0.0,696800.0000000001,193000.0,503800.0000000001,503800.0000000001,0.0,0.0,None,601,Fair,550000.0,"Input Finance, Equipment Loan, Working Capital, Crop Insurance, Digital Finance Solutions",0.111,"Female farmer, age 42, from Adamawa state. She has 10 years of farming experience with Primary education. Primarily grows Groundnut on 1.3 hectares. Annual farm revenue: ₦696,800. No prior formal loan history. Credit assessment: fair creditworthiness with a score of 601."
NGF000725,Male,35,Plateau,Secondary,10,False,False,False,False,48.58252458386548,7.723382757608609,False,True,6,5,Leased,False,False,True,True,True,5,None,North Central,Sorghum,2.0,3.45,6.9,170000,1173000.0,0.0,1173000.0,287000.0,886000.0,886000.0,299000.0,0.97,Transport,689,Good,1166000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0611,"Male farmer, age 35, from Plateau state. He has 10 years of farming experience with Secondary education. Primarily grows Sorghum on 2.0 hectares. Annual farm revenue: ₦1,173,000. Has prior loan experience with none repayment history. Credit assessment: good creditworthiness with a score of 689."
NGF000726,Female,30,Ogun,Secondary,12,False,False,True,False,6.1760592602343785,40.45050664034833,False,False,2,8,Leased,False,False,True,True,True,9,None,South West,Yam,4.94,15.63,77.21220000000001,250000,19303050.000000004,0.0,19303050.000000004,1209000.0,18094050.000000004,18094050.000000004,0.0,0.0,None,670,Good,20839000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0595,"Female farmer, age 30, from Ogun state. She has 12 years of farming experience with Secondary education. Primarily grows Yam on 4.94 hectares. Annual farm revenue: ₦19,303,050. No prior formal loan history. Credit assessment: good creditworthiness with a score of 670."
NGF000727,Male,28,Zamfara,Primary,12,True,False,True,False,14.715852666290715,2.0590378586208846,True,True,2,6,Owned,False,False,False,False,True,7,None,North West,Rice,3.06,2.59,7.9254,300000,2377620.0,128000.0,2505620.0,751000.0,1626620.0,1754620.0,806000.0,0.67,Labor,708,Excellent,3126000.0,"Input Finance, Equipment Loan, Working Capital, Land Acquisition, Processing Equipment, Crop Insurance, Digital Finance Solutions",0.0424,"Male farmer, age 28, from Zamfara state. He has 12 years of farming experience with Primary education. Primarily grows Rice on 3.06 hectares. He has additional income sources beyond farming. Annual farm revenue: ₦2,377,620. Has prior loan experience with none repayment history. Credit assessment: excellent creditworthiness with a score of 708."
NGF000728,Female,31,Abia,Secondary,6,True,True,False,False,13.408921150767775,62.53896518092298,True,False,4,9,Leased,False,False,False,True,True,10,None,South East,Cassava,0.46,16.9,7.774,100000,777400.0,376000.0,1153400.0,52000.0,725400.0,1101400.0,0.0,0.0,None,718,Excellent,1599000.0,"Input Finance, Working Capital, Land Acquisition, Processing Equipment, Digital Finance Solutions",0.0389,"Female farmer, age 31, from Abia state. She has 6 years of farming experience with Secondary education. Primarily grows Cassava on 0.46 hectares. She has additional income sources beyond farming. Annual farm revenue: ₦777,400. No prior formal loan history. Credit assessment: excellent creditworthiness with a score of 718."
NGF000729,Male,45,Delta,Secondary,13,False,True,False,False,4.528620264505822,64.53117656024179,False,False,1,7,Family Owned,False,True,False,False,True,3,None,South South,Yam,2.08,9.98,20.7584,250000,5189600.0,0.0,5189600.0,469000.0,4720600.0,4720600.0,0.0,0.0,None,654,Good,5557000.0,"Input Finance, Equipment Loan, Working Capital, Processing Equipment, Crop Insurance",0.0655,"Male farmer, age 45, from Delta state. He has 13 years of farming experience with Secondary education. Primarily grows Yam on 2.08 hectares. Annual farm revenue: ₦5,189,600. No prior formal loan history. Credit assessment: good creditworthiness with a score of 654."
NGF000730,Male,35,Anambra,Primary,13,True,True,True,True,48.639103300601334,51.58188337231775,True,False,1,2,Community Land,False,False,True,False,False,10,Good,South East,Maize,0.87,2.38,2.0705999999999998,180000,372707.99999999994,152000.0,524708.0,104000.0,268707.99999999994,420708.0,0.0,0.0,None,688,Good,542000.0,"Input Finance, Working Capital, Processing Equipment, Digital Finance Solutions",0.0351,"Male farmer, age 35, from Anambra state. He has 13 years of farming experience with Primary education. Primarily grows Maize on 0.87 hectares. He is a member of a farming cooperative. He has additional income sources beyond farming. Annual farm revenue: ₦372,708. No prior formal loan history. Credit assessment: good creditworthiness with a score of 688."
