farmer_id,age,gender,education_level_years,education_category,marital_status,household_size,state,off_farm_income_ngn,farming_experience_years,farm_size_ha,primary_enterprise,annual_farm_income_ngn,operating_expenditure_ngn,value_farm_assets_ngn,cooperative_member,requests_loan,loan_amount_requested_ngn,loan_purpose,interest_rate_annual_perc,loan_tenure_months,disbursement_lag_days,loan_supervision_visits,utility_payment_timeliness,rent_payment_timeliness,phone_bill_timeliness,value_chain_platform_registered,years_on_platform,marketplace_sales_ngn_last_year,soil_type_known,uses_irrigation,pest_disease_control_method,yield_rating_score_1_10,yield_consistency_rating,post_harvest_loss_perc,smartphone_owner,mobile_money_usage_frequency,active_on_agri_forums,distance_to_market_km,distance_to_lender_km,simulated_creditworthiness_score,loan_repayment_status
FARMER_1562,30,Female,6,Primary Complete,Married,2,Edo,298916.3,14,2.1,Millet,251007.61,171119.28,390394.64,False,True,1640000.0,Mechanization Loan,33.55,6,38,1,Poor,Poor,Fair,False,0,0.0,False,True,Modern Chemical,6,High,18.97,True,Weekly,False,30.9,94.8,0.0,Defaulted
FARMER_1563,25,Female,14,OND/NCE,Married,11,Kwara,67229.68,9,0.4,Goats/Sheep,133758.83,63426.73,392825.74,True,False,0.0,N/A,0.0,0,0,0,Poor,Good,Excellent,False,0,0.0,False,False,Integrated Pest Management,6,Low,38.24,False,Never,False,28.7,0.0,,N/A
FARMER_1564,39,Female,6,Primary Complete,Married,4,Jigawa,0.0,23,1.55,Sorghum,199624.88,137203.96,353765.19,False,True,1760000.0,Mechanization Loan,34.88,18,48,2,Good,Excellent,Poor,False,0,0.0,True,False,None,5,Low,8.42,False,Never,False,61.9,15.1,-1.0,Defaulted
FARMER_1565,18,Female,3,Primary Incomplete,Married,8,Sokoto,0.0,2,1.05,Aquaculture,787866.2,514404.04,1089623.9,False,False,0.0,N/A,0.0,0,0,0,Fair,Good,Excellent,False,0,0.0,True,False,Integrated Pest Management,7,Low,6.38,True,Monthly,True,38.1,0.0,,N/A
FARMER_1566,41,Female,0,None,Single,3,Adamawa,244135.02,25,9.74,Aquaculture,2182071.03,1323419.83,3927135.95,True,False,0.0,N/A,0.0,0,0,0,Good,Excellent,Fair,True,4,121438.34,False,False,Organic,6,Low,27.8,False,Never,False,30.9,0.0,,N/A
FARMER_1567,25,Female,0,None,Married,2,Kwara,259283.79,1,46.44,Rice,8890037.1,4492759.4,20787981.39,True,False,0.0,N/A,0.0,0,0,0,Good,Good,Fair,False,0,0.0,False,False,Integrated Pest Management,6,Low,31.39,True,Weekly,False,29.6,0.0,,N/A
FARMER_1568,55,Male,12,Secondary Complete,Married,2,Zamfara,276601.4,20,37.37,Rice,7584295.26,5560299.62,16839238.9,False,True,880000.0,Working Capital,20.11,24,81,0,Excellent,N/A,Good,False,0,0.0,False,False,Modern Chemical,7,Medium,16.73,True,Weekly,False,42.1,12.3,5.0,Fully Repaid
FARMER_1569,53,Male,6,Primary Complete,Married,3,Bauchi,0.0,37,0.27,Cassava,44730.17,20438.84,145505.01,False,False,0.0,N/A,0.0,0,0,0,Poor,Excellent,Poor,False,0,0.0,False,False,Modern Chemical,7,Medium,37.89,False,Never,False,48.3,0.0,,N/A
FARMER_1570,58,Male,14,OND/NCE,Married,10,Osun,0.0,1,6.95,Aquaculture,2838494.08,1779391.49,8049385.51,False,True,1550000.0,Mechanization Loan,30.21,3,85,0,Good,Poor,Fair,False,0,0.0,True,True,Integrated Pest Management,6,Medium,5.38,True,Rarely,True,47.4,125.2,2.0,Defaulted
FARMER_1571,39,Female,12,Secondary Complete,Married,10,Bauchi,0.0,15,16.51,Yam,3618002.13,1752028.98,11241833.52,False,True,1320000.0,Mechanization Loan,19.54,9,64,3,Good,N/A,Good,True,4,1381393.56,False,False,Traditional,4,Medium,36.73,False,Never,False,48.3,18.1,5.0,Fully Repaid
FARMER_1572,61,Male,16,HND/BSc,Married,5,Sokoto,55449.26,6,3.72,Goats/Sheep,1067651.29,529895.24,1253868.81,True,True,990000.0,Asset Acquisition,15.07,3,12,1,Excellent,Poor,Poor,False,0,0.0,False,False,Modern Chemical,6,Low,16.63,True,Rarely,False,32.3,122.0,6.0,Defaulted
FARMER_1573,50,Female,6,Primary Complete,Widowed,9,Rivers,22018.94,29,7.98,Cassava,855241.26,544157.78,2868946.53,False,True,660000.0,Input Loan,13.5,6,60,2,Fair,N/A,Fair,False,0,0.0,True,False,None,3,Medium,22.46,True,Weekly,False,31.8,42.1,2.0,Fully Repaid
FARMER_1574,31,Female,12,Secondary Complete,Single,3,Plateau,0.0,15,10.48,Cassava,1713049.31,857989.84,3924864.33,True,True,70000.0,Land Expansion,15.1,3,10,0,Good,Excellent,Poor,False,0,0.0,True,False,Organic,5,Medium,15.97,True,Monthly,False,56.0,5.1,5.0,Partially Repaid
FARMER_1575,50,Male,9,Secondary Incomplete,Married,8,Enugu,73761.71,34,14.74,Maize,1972126.82,878507.19,2921404.09,True,False,0.0,N/A,0.0,0,0,0,Poor,Good,Excellent,False,0,0.0,True,False,None,3,High,35.82,True,Daily,False,2.8,0.0,,N/A
FARMER_1576,30,Female,9,Secondary Incomplete,Married,3,Kaduna,0.0,12,7.69,Goats/Sheep,1216152.11,933453.07,3260730.18,False,False,0.0,N/A,0.0,0,0,0,Good,N/A,Good,True,3,385745.65,True,False,Organic,5,High,15.44,True,Weekly,False,48.6,0.0,,N/A
FARMER_1577,57,Female,6,Primary Complete,Married,15,Sokoto,0.0,30,4.09,Vegetables,775056.25,568663.14,2030232.93,True,False,0.0,N/A,0.0,0,0,0,Poor,Excellent,Fair,False,0,0.0,True,True,Organic,7,Low,10.03,True,Rarely,False,47.9,0.0,,N/A
FARMER_1578,33,Female,6,Primary Complete,Married,11,Anambra,203111.72,15,7.72,Goats/Sheep,1233923.92,543006.43,2779577.64,False,True,1440000.0,Asset Acquisition,13.86,9,65,2,Good,Fair,Poor,False,0,0.0,False,False,Integrated Pest Management,6,High,21.49,True,Never,False,11.2,148.2,4.0,Defaulted
FARMER_1579,45,Female,6,Primary Complete,Married,15,FCT,57200.2,6,1.34,Sorghum,134655.0,82401.93,396110.75,False,True,1080000.0,Bundled Services Loan,14.1,9,56,1,Good,Good,Good,False,0,0.0,True,True,Integrated Pest Management,8,Low,31.83,True,Never,True,36.4,97.0,0.0,Defaulted
FARMER_1580,44,Male,3,Primary Incomplete,Married,13,Ondo,183942.97,16,4.16,Rice,513440.45,301889.18,1472981.79,True,True,1520000.0,Land Expansion,26.53,18,73,5,Poor,Excellent,Excellent,False,0,0.0,True,False,None,4,Medium,28.43,True,Weekly,False,57.3,5.6,5.0,Fully Repaid
FARMER_1581,43,Male,12,Secondary Complete,Married,3,Ekiti,0.0,27,7.67,Yam,1421921.83,1110711.35,2843255.41,False,True,650000.0,Bundled Services Loan,21.81,12,73,5,Excellent,Good,Good,False,0,0.0,True,False,None,3,Low,16.73,True,Weekly,False,14.7,11.6,3.0,Partially Repaid
FARMER_1582,56,Male,6,Primary Complete,Married,12,Kogi,0.0,16,20.96,Sorghum,2258557.49,1774666.07,7019170.56,True,True,1720000.0,Working Capital,18.85,18,83,0,Good,N/A,Fair,False,0,0.0,True,False,Organic,6,Medium,19.47,True,Weekly,False,23.6,144.4,3.0,Fully Repaid
FARMER_1583,65,Male,3,Primary Incomplete,Single,5,Imo,0.0,26,16.22,Aquaculture,3505795.85,1932286.22,10448895.54,True,True,1230000.0,Bundled Services Loan,21.56,18,63,5,Good,Good,Fair,True,2,1600337.71,True,False,Organic,4,Low,39.79,True,Weekly,False,1.4,17.1,4.0,Fully Repaid
FARMER_1584,42,Male,9,Secondary Incomplete,Married,14,FCT,0.0,26,7.67,Cocoa,1353256.25,936889.86,3282433.23,True,False,0.0,N/A,0.0,0,0,0,Excellent,Good,Good,False,0,0.0,True,True,Organic,5,Low,39.07,True,Never,False,54.1,0.0,,N/A
FARMER_1585,32,Female,12,Secondary Complete,Married,13,Kano,240630.91,10,3.51,Goats/Sheep,1048509.12,740774.01,1415937.05,False,True,1290000.0,Asset Acquisition,16.57,3,27,1,Good,Fair,Excellent,False,0,0.0,False,False,Organic,6,Medium,39.36,True,Weekly,False,15.0,86.1,4.0,Partially Repaid
FARMER_1586,48,Male,18,Masters/PhD,Divorced,11,Ondo,0.0,31,7.53,Poultry,2644859.15,1901659.86,6155165.94,True,True,600000.0,Mechanization Loan,17.42,6,86,5,Excellent,Excellent,Poor,False,0,0.0,True,False,Traditional,5,Low,25.3,False,Never,False,22.5,130.6,4.0,Partially Repaid
FARMER_1587,62,Female,14,OND/NCE,Single,14,Katsina,99414.01,11,3.62,Rice,633975.01,478274.06,1908953.66,True,True,150000.0,Working Capital,24.53,9,29,2,Excellent,N/A,Excellent,False,0,0.0,False,False,Modern Chemical,5,Medium,23.83,True,Monthly,True,10.4,77.5,7.0,Partially Repaid
FARMER_1588,40,Male,6,Primary Complete,Married,2,Benue,192328.29,17,2.79,Yam,579481.83,441458.04,1240808.03,False,False,0.0,N/A,0.0,0,0,0,Poor,Poor,Excellent,False,0,0.0,False,False,Organic,5,High,30.12,True,Rarely,False,19.8,0.0,,N/A
FARMER_1589,37,Male,0,None,Single,5,Akwa Ibom,0.0,21,2.48,Cassava,313465.7,127371.98,473602.87,True,True,920000.0,Bundled Services Loan,29.6,6,43,1,Good,Good,Excellent,False,0,0.0,True,False,Traditional,6,High,21.21,True,Rarely,False,69.4,134.4,4.0,Defaulted
FARMER_1590,39,Female,14,OND/NCE,Single,11,Kebbi,245417.36,23,0.91,Oil Palm,234526.33,108083.38,740948.08,True,True,620000.0,Mechanization Loan,29.0,3,27,4,Poor,Poor,Poor,True,2,59763.39,True,False,Organic,6,High,26.42,True,Monthly,False,16.4,75.9,6.0,Fully Repaid
FARMER_1591,42,Female,14,OND/NCE,Married,4,Kogi,0.0,26,7.18,Oil Palm,1883021.8,1446957.56,2354370.12,True,True,1330000.0,Land Expansion,26.93,18,13,2,Good,Poor,Good,False,0,0.0,True,False,Traditional,6,High,10.64,True,Weekly,False,2.7,34.7,4.0,Partially Repaid
FARMER_1592,25,Female,3,Primary Incomplete,Single,4,Anambra,0.0,9,1.21,Sorghum,120625.31,84472.38,314489.25,True,True,100000.0,Input Loan,29.27,12,57,2,Poor,Fair,Excellent,False,0,0.0,True,False,Organic,5,Medium,21.63,True,Rarely,False,30.3,120.2,2.0,Partially Repaid
FARMER_1593,59,Male,3,Primary Incomplete,Married,4,Borno,235932.18,39,47.61,Vegetables,11564917.15,8605415.75,28294289.01,True,True,550000.0,Input Loan,27.6,18,62,3,Poor,N/A,Poor,False,0,0.0,True,False,Integrated Pest Management,5,Low,38.3,False,Never,False,57.0,6.1,1.0,Fully Repaid
FARMER_1594,39,Female,12,Secondary Complete,Single,13,Rivers,95412.06,11,45.49,Aquaculture,2117920.81,1367118.8,8289734.34,False,True,1710000.0,Land Expansion,14.97,9,66,2,Poor,Poor,Good,False,0,0.0,True,False,Integrated Pest Management,7,High,11.92,False,Never,False,63.2,97.6,3.0,Defaulted
FARMER_1595,29,Female,14,OND/NCE,Widowed,3,Edo,0.0,8,20.21,Goats/Sheep,1882305.71,1080088.44,4707329.49,False,True,1190000.0,Input Loan,25.38,18,72,0,Fair,Good,Excellent,True,2,832160.34,False,True,Integrated Pest Management,7,High,18.85,True,Weekly,False,4.9,147.5,6.0,Fully Repaid
FARMER_1596,28,Female,14,OND/NCE,Married,15,Rivers,0.0,12,5.82,Goats/Sheep,1326915.76,1033147.78,3007609.52,False,True,160000.0,Asset Acquisition,12.32,6,77,2,Good,Fair,Excellent,False,0,0.0,True,False,Modern Chemical,5,Medium,9.06,True,Weekly,True,52.2,99.5,4.0,Partially Repaid
FARMER_1597,64,Male,0,None,Married,13,Katsina,0.0,10,2.91,Goats/Sheep,890961.56,708310.42,1376780.2,True,False,0.0,N/A,0.0,0,0,0,Excellent,Fair,Poor,False,0,0.0,True,False,Modern Chemical,7,Low,35.88,True,Never,False,2.3,0.0,,N/A
FARMER_1598,34,Female,14,OND/NCE,Married,7,Taraba,0.0,18,3.16,Oil Palm,816220.78,330490.38,1937687.08,True,False,0.0,N/A,0.0,0,0,0,Poor,N/A,Excellent,False,0,0.0,True,False,Organic,6,Low,18.72,True,Rarely,False,55.5,0.0,,N/A
FARMER_1599,49,Female,0,None,Married,12,Edo,0.0,33,4.28,Yam,836953.55,634344.15,1569661.7,True,True,250000.0,Asset Acquisition,31.9,18,47,3,Fair,N/A,Poor,False,0,0.0,False,False,Modern Chemical,7,Medium,24.17,True,Weekly,False,26.2,57.2,1.0,Fully Repaid
FARMER_1600,35,Female,14,OND/NCE,Married,12,Jigawa,0.0,3,7.27,Oil Palm,1186279.79,715364.19,3335002.75,False,False,0.0,N/A,0.0,0,0,0,Excellent,N/A,Fair,False,0,0.0,True,True,Traditional,6,High,13.68,True,Never,False,47.4,0.0,,N/A
FARMER_1601,65,Female,12,Secondary Complete,Single,13,Taraba,0.0,19,23.35,Aquaculture,2292978.62,1568780.06,7256598.99,True,True,350000.0,Input Loan,16.11,9,75,0,Fair,Fair,Poor,False,0,0.0,True,False,None,4,High,26.19,False,Never,False,55.4,100.2,3.0,Partially Repaid
FARMER_1602,45,Female,0,None,Married,4,Jigawa,0.0,29,49.14,Yam,7966939.78,6227788.1,16851606.84,False,True,460000.0,Bundled Services Loan,23.66,9,71,4,Excellent,Fair,Good,True,0,0.0,True,False,None,5,High,34.16,False,Never,False,17.2,134.5,2.0,Fully Repaid
FARMER_1603,42,Male,14,OND/NCE,Single,11,FCT,191011.11,26,3.57,Maize,408644.51,278032.14,873948.68,True,True,1880000.0,Input Loan,27.69,6,89,1,Poor,Fair,Good,True,1,59956.94,True,False,Organic,5,High,30.88,True,Weekly,False,55.7,68.8,4.0,Fully Repaid
FARMER_1604,23,Female,12,Secondary Complete,Married,13,Edo,0.0,7,1.39,Cocoa,256514.49,201433.73,518221.63,False,True,750000.0,Mechanization Loan,16.61,24,40,1,Excellent,Excellent,Fair,False,0,0.0,False,False,Organic,6,Low,39.27,True,Weekly,False,64.9,98.0,1.0,Fully Repaid
FARMER_1605,23,Male,12,Secondary Complete,Single,1,Ebonyi,0.0,7,4.49,Sorghum,583359.26,454933.06,1300608.55,False,True,1350000.0,Input Loan,25.91,6,87,3,Fair,Good,Poor,True,2,314150.85,False,False,Modern Chemical,7,Low,23.72,True,Daily,False,32.2,40.5,3.0,Fully Repaid
FARMER_1606,50,Male,6,Primary Complete,Married,6,Ondo,0.0,34,6.33,Cassava,1095535.88,814447.41,2103687.28,True,False,0.0,N/A,0.0,0,0,0,Good,Fair,Poor,False,0,0.0,False,False,Organic,6,High,24.34,False,Never,False,26.8,0.0,,N/A
FARMER_1607,51,Male,6,Primary Complete,Married,3,Ogun,202182.65,13,1.92,Aquaculture,1324097.27,1002499.65,2802223.68,True,False,0.0,N/A,0.0,0,0,0,Poor,Good,Excellent,False,0,0.0,True,False,Modern Chemical,7,Medium,21.37,True,Weekly,False,32.0,0.0,,N/A
FARMER_1608,52,Female,9,Secondary Incomplete,Married,3,Kaduna,0.0,14,7.29,Rice,817601.01,511961.6,1858132.6,False,False,0.0,N/A,0.0,0,0,0,Fair,Poor,Excellent,False,0,0.0,False,False,Organic,5,Low,23.73,True,Weekly,False,56.2,0.0,,N/A
FARMER_1609,19,Male,12,Secondary Complete,Married,8,Bauchi,0.0,3,43.05,Sorghum,3588552.94,1890468.8,9924678.87,False,False,0.0,N/A,0.0,0,0,0,Fair,Good,Good,False,0,0.0,True,False,Traditional,4,Low,19.65,True,Monthly,True,33.2,0.0,,N/A
FARMER_1610,53,Male,12,Secondary Complete,Married,10,Kaduna,0.0,2,2.59,Rice,525833.78,274480.76,1305901.96,False,True,1300000.0,Working Capital,33.59,18,72,0,Fair,Excellent,Fair,True,0,0.0,True,False,Modern Chemical,5,Medium,19.75,True,Rarely,False,65.6,61.3,2.0,Fully Repaid
FARMER_1611,33,Female,12,Secondary Complete,Married,5,Ekiti,292845.05,17,3.24,Goats/Sheep,1058130.79,616068.0,1932863.66,False,True,820000.0,Mechanization Loan,22.03,12,12,4,Good,N/A,Poor,False,0,0.0,False,True,Integrated Pest Management,6,Low,6.31,True,Weekly,False,16.3,66.2,4.0,Fully Repaid
FARMER_1612,52,Male,12,Secondary Complete,Married,15,Zamfara,223070.47,33,5.28,Yam,1215645.29,677663.76,3395665.89,False,False,0.0,N/A,0.0,0,0,0,Excellent,Fair,Poor,True,0,0.0,False,False,Organic,5,High,36.45,False,Never,False,35.3,0.0,,N/A
FARMER_1613,45,Male,0,None,Widowed,6,Kwara,227459.49,3,9.14,Goats/Sheep,1646547.38,740028.25,4940438.21,True,True,1600000.0,Bundled Services Loan,19.07,9,58,0,Fair,N/A,Good,False,0,0.0,False,False,Modern Chemical,6,Medium,26.15,True,Weekly,False,14.8,10.1,4.0,Fully Repaid
FARMER_1614,63,Female,0,None,Married,6,Ondo,267607.15,15,6.51,Aquaculture,2766111.62,1640161.61,7423712.06,False,False,0.0,N/A,0.0,0,0,0,Good,Fair,Poor,False,0,0.0,True,False,Integrated Pest Management,6,Low,19.31,True,Weekly,False,43.3,0.0,,N/A
FARMER_1615,34,Male,12,Secondary Complete,Married,13,Bauchi,0.0,15,4.37,Millet,483493.68,229693.23,1265417.67,True,True,1690000.0,Land Expansion,17.31,3,78,1,Fair,Fair,Excellent,False,0,0.0,True,False,Integrated Pest Management,6,High,35.92,True,Monthly,False,20.6,76.0,3.0,Fully Repaid
FARMER_1616,40,Female,0,None,Married,2,Gombe,56626.09,12,0.86,Rice,124443.3,59701.53,243409.59,True,True,260000.0,Mechanization Loan,14.02,9,59,2,Good,Fair,Fair,True,1,27515.41,True,True,None,4,Medium,15.83,True,Monthly,False,17.0,50.4,6.0,Fully Repaid
FARMER_1617,58,Male,0,None,Married,9,Niger,204196.73,33,19.6,Yam,2723703.28,1618163.46,6912425.06,False,True,690000.0,Asset Acquisition,33.64,12,49,4,Poor,N/A,Excellent,False,0,0.0,True,False,Modern Chemical,6,Low,15.82,False,Never,False,43.5,101.5,2.0,Defaulted
FARMER_1618,36,Male,6,Primary Complete,Divorced,4,Kwara,0.0,5,7.45,Yam,1645033.87,1045506.1,3072673.02,True,False,0.0,N/A,0.0,0,0,0,Excellent,Fair,Poor,False,0,0.0,False,False,Integrated Pest Management,5,Medium,24.87,False,Never,False,41.1,0.0,,N/A
FARMER_1619,32,Male,9,Secondary Incomplete,Married,11,Sokoto,0.0,16,4.76,Cocoa,1448977.1,1150281.67,1768336.53,False,True,950000.0,Mechanization Loan,29.56,9,66,5,Excellent,N/A,Good,True,5,432700.78,True,False,Integrated Pest Management,5,Medium,29.15,True,Weekly,False,22.4,101.4,5.0,Fully Repaid
FARMER_1620,30,Male,9,Secondary Incomplete,Single,11,Enugu,0.0,14,9.67,Sorghum,1083115.89,852202.8,2981448.13,False,True,1600000.0,Asset Acquisition,13.99,18,33,5,Poor,Poor,Good,False,0,0.0,True,False,None,5,Low,29.34,True,Daily,False,13.8,126.4,0.0,Defaulted
FARMER_1621,55,Female,6,Primary Complete,Married,9,Akwa Ibom,0.0,33,4.44,Millet,336762.99,194012.09,1018787.76,True,True,420000.0,Land Expansion,22.11,24,26,1,Poor,Excellent,Fair,False,0,0.0,True,False,Modern Chemical,7,Low,16.75,True,Daily,False,35.9,8.3,1.0,Defaulted
FARMER_1622,36,Male,3,Primary Incomplete,Married,13,Niger,39800.86,18,5.1,Millet,520808.02,261368.31,1487173.09,False,True,830000.0,Working Capital,34.98,18,32,5,Excellent,Excellent,Poor,False,0,0.0,False,False,Integrated Pest Management,5,Medium,22.36,True,Weekly,False,1.0,52.6,4.0,Fully Repaid
FARMER_1623,24,Male,3,Primary Incomplete,Married,13,FCT,0.0,8,7.64,Cocoa,1942391.14,1125137.83,2989588.93,False,True,1800000.0,Input Loan,30.96,12,30,5,Poor,Excellent,Poor,True,2,1174673.41,True,False,None,5,Low,34.18,True,Monthly,False,45.8,11.0,1.0,Defaulted
FARMER_1624,31,Male,0,None,Married,8,Ekiti,250967.1,15,0.27,Cocoa,59183.81,32381.58,127860.93,False,True,1000000.0,Mechanization Loan,13.06,9,70,4,Poor,N/A,Fair,False,0,0.0,True,False,None,3,High,17.28,True,Weekly,False,38.4,143.3,2.0,Partially Repaid
FARMER_1625,36,Male,9,Secondary Incomplete,Single,2,Kaduna,0.0,10,32.67,Aquaculture,3524020.13,1779275.29,11473975.08,False,True,850000.0,Bundled Services Loan,24.0,6,48,1,Poor,Fair,Poor,True,5,2648665.22,True,True,Organic,7,Low,17.28,False,Never,False,25.6,116.1,3.0,Partially Repaid
FARMER_1626,46,Female,6,Primary Complete,Single,3,Kano,0.0,5,2.07,Oil Palm,456408.99,309086.77,1361732.56,False,True,480000.0,Mechanization Loan,14.85,9,79,2,Fair,Excellent,Poor,True,0,0.0,True,False,None,4,High,9.11,True,Rarely,False,54.5,38.5,0.0,Partially Repaid
FARMER_1627,44,Female,12,Secondary Complete,Married,5,Borno,0.0,28,0.42,Rice,57704.88,43398.59,190022.21,True,True,630000.0,Mechanization Loan,19.56,12,28,2,Poor,Fair,Poor,False,0,0.0,True,True,None,5,High,29.4,True,Daily,False,60.7,9.8,2.0,Partially Repaid
FARMER_1628,30,Female,0,None,Married,3,Delta,0.0,14,2.17,Goats/Sheep,714341.06,480626.96,1019911.3,False,False,0.0,N/A,0.0,0,0,0,Poor,Poor,Good,True,3,460513.97,True,False,Integrated Pest Management,7,Low,32.25,True,Monthly,True,19.6,0.0,,N/A
FARMER_1629,55,Female,0,None,Married,15,Sokoto,0.0,29,8.63,Goats/Sheep,1525868.93,1197526.64,2306219.9,False,False,0.0,N/A,0.0,0,0,0,Excellent,Fair,Excellent,False,0,0.0,True,True,Traditional,5,Medium,29.22,False,Never,False,61.5,0.0,,N/A
FARMER_1630,44,Male,14,OND/NCE,Single,8,Sokoto,0.0,2,9.88,Vegetables,2162765.19,1179769.85,6376898.12,True,True,940000.0,Mechanization Loan,21.25,12,85,1,Excellent,Excellent,Fair,False,0,0.0,False,True,Organic,6,Medium,31.29,False,Never,False,40.6,27.8,5.0,Fully Repaid
FARMER_1631,42,Male,6,Primary Complete,Married,2,Kano,117777.29,24,8.6,Aquaculture,3696086.41,2152934.77,6584254.05,True,True,500000.0,Mechanization Loan,25.24,24,86,2,Fair,N/A,Poor,False,0,0.0,False,True,Traditional,6,Low,34.57,True,Rarely,False,41.4,59.3,2.0,Defaulted
FARMER_1632,45,Male,0,None,Married,9,Sokoto,0.0,10,3.08,Oil Palm,570610.59,230219.16,1597037.26,True,True,1080000.0,Mechanization Loan,30.12,12,21,2,Excellent,Excellent,Poor,False,0,0.0,True,True,Organic,7,Low,9.97,False,Never,False,58.1,72.5,3.0,Partially Repaid
FARMER_1633,52,Female,6,Primary Complete,Married,4,FCT,0.0,11,46.52,Cassava,6921505.22,3060875.88,10945277.81,False,False,0.0,N/A,0.0,0,0,0,Good,Excellent,Fair,False,0,0.0,False,False,None,5,Medium,36.2,True,Rarely,False,40.9,0.0,,N/A
FARMER_1634,56,Female,6,Primary Complete,Married,4,Yobe,0.0,31,8.5,Sorghum,679441.06,357993.21,1519424.89,False,True,160000.0,Mechanization Loan,32.38,18,41,5,Fair,Poor,Poor,False,0,0.0,False,False,Traditional,6,High,10.22,False,Never,False,3.6,112.8,1.0,Defaulted
FARMER_1635,33,Female,0,None,Single,13,Kebbi,0.0,17,0.46,Cocoa,108866.94,62219.25,192389.8,False,True,1080000.0,Mechanization Loan,25.64,12,64,5,Poor,Fair,Fair,False,0,0.0,True,True,Modern Chemical,6,High,13.15,False,Never,False,34.6,120.1,1.0,Partially Repaid
FARMER_1636,44,Female,9,Secondary Incomplete,Married,3,Ebonyi,199571.74,28,30.21,Goats/Sheep,1106356.78,784470.24,4759013.84,False,True,410000.0,Asset Acquisition,34.73,12,49,4,Excellent,Fair,Good,False,0,0.0,False,False,Integrated Pest Management,5,High,33.47,True,Weekly,False,6.1,134.9,2.0,Partially Repaid
FARMER_1637,50,Male,12,Secondary Complete,Married,11,Katsina,0.0,13,9.62,Poultry,3134492.06,1370921.54,7422574.56,True,False,0.0,N/A,0.0,0,0,0,Fair,Excellent,Fair,True,0,0.0,True,False,Integrated Pest Management,7,Low,9.95,True,Weekly,True,5.1,0.0,,N/A
FARMER_1638,56,Male,12,Secondary Complete,Single,11,Adamawa,0.0,5,8.85,Goats/Sheep,1524568.47,1204844.28,2407263.14,False,True,1930000.0,Input Loan,12.9,12,61,4,Poor,Excellent,Excellent,False,0,0.0,True,True,Integrated Pest Management,7,Low,20.85,True,Never,False,42.1,80.8,2.0,Partially Repaid
FARMER_1639,60,Female,12,Secondary Complete,Married,15,Ogun,0.0,24,4.17,Aquaculture,2351865.59,1419185.95,6636977.18,True,True,410000.0,Bundled Services Loan,22.12,3,68,3,Poor,Fair,Good,True,1,1715356.39,False,False,Modern Chemical,7,Medium,26.07,False,Never,False,36.6,58.1,5.0,Fully Repaid
FARMER_1640,60,Female,6,Primary Complete,Single,14,Nasarawa,0.0,7,8.42,Vegetables,1973039.62,1166371.04,5413880.46,True,False,0.0,N/A,0.0,0,0,0,Excellent,Excellent,Fair,False,0,0.0,False,True,Organic,5,High,15.09,True,Monthly,False,55.7,0.0,,N/A
FARMER_1641,33,Male,16,HND/BSc,Divorced,5,Lagos,287372.48,17,37.46,Maize,4324800.71,3367830.67,6417907.64,True,False,0.0,N/A,0.0,0,0,0,Excellent,Poor,Good,False,0,0.0,False,False,Traditional,5,Low,8.62,False,Never,False,6.7,0.0,,N/A
FARMER_1642,39,Male,6,Primary Complete,Married,10,Enugu,0.0,23,2.04,Poultry,805664.56,336559.1,1218293.33,True,True,590000.0,Bundled Services Loan,12.79,18,56,3,Fair,N/A,Fair,False,0,0.0,True,True,Traditional,5,High,29.67,True,Daily,False,13.0,65.5,3.0,Fully Repaid
FARMER_1643,42,Female,14,OND/NCE,Widowed,4,Kogi,37733.99,26,27.12,Rice,3405155.14,2538627.38,7483064.8,True,False,0.0,N/A,0.0,0,0,0,Excellent,N/A,Good,True,5,636869.72,False,False,Traditional,6,Medium,15.79,True,Monthly,False,32.0,0.0,,N/A
FARMER_1644,18,Male,12,Secondary Complete,Married,8,Borno,242361.98,2,0.59,Millet,43420.73,27411.95,143722.3,False,True,760000.0,Mechanization Loan,14.79,3,67,5,Excellent,Good,Poor,True,3,12311.87,True,True,Integrated Pest Management,6,High,10.2,True,Weekly,True,49.0,48.4,6.0,Fully Repaid
FARMER_1645,50,Male,6,Primary Complete,Married,8,Kogi,0.0,32,1.34,Aquaculture,801295.18,376880.52,2046773.67,False,True,1140000.0,Bundled Services Loan,31.56,9,72,5,Good,Good,Fair,True,3,91020.13,True,False,Modern Chemical,5,Medium,15.16,True,Weekly,False,65.0,125.6,4.0,Partially Repaid
FARMER_1646,45,Male,14,OND/NCE,Married,15,Adamawa,0.0,29,1.15,Aquaculture,532885.17,359003.87,1609964.66,False,False,0.0,N/A,0.0,0,0,0,Fair,Fair,Poor,False,0,0.0,False,False,Organic,5,High,27.18,True,Rarely,False,64.6,0.0,,N/A
FARMER_1647,60,Male,14,OND/NCE,Widowed,13,Edo,159455.74,9,8.41,Rice,1113751.81,579373.77,2536284.11,True,False,0.0,N/A,0.0,0,0,0,Excellent,Poor,Excellent,False,0,0.0,True,False,Organic,6,High,20.9,True,Weekly,False,18.4,0.0,,N/A
FARMER_1648,42,Female,16,HND/BSc,Single,15,Cross River,0.0,25,2.16,Aquaculture,1162220.05,746436.72,2229869.39,False,True,680000.0,Working Capital,13.47,12,70,4,Poor,Excellent,Excellent,False,0,0.0,False,True,None,6,Low,30.66,True,Monthly,False,59.4,52.3,1.0,Defaulted
